Name,Slug,Collection ID,Locale ID,Item ID,Created On,Updated On,Published On,Cluster name,Component,Uptime,Date
Imported item for Prod 1 Chaos Engineering Feb 2025,imported-item-prod-1-chaos-engineering-feb-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67c32112cd6b5ae80de24c85,Sat Mar 01 2025 15:00:34 GMT+0000 (Coordinated Universal Time),Sat Mar 01 2025 15:00:34 GMT+0000 (Coordinated Universal Time),Mon Mar 03 2025 17:47:22 GMT+0000 (Coordinated Universal Time),Prod 1,Chaos Engineering,100.00,Feb 2025
Imported item for Prod 1 Chaos Engineering Jan 2025,imported-item-prod-1-chaos-engineering-jan-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,679e37144bef3693f6cf4153,Sat Feb 01 2025 15:00:36 GMT+0000 (Coordinated Universal Time),Sat Feb 01 2025 15:00:36 GMT+0000 (Coordinated Universal Time),Sat Feb 01 2025 17:12:44 GMT+0000 (Coordinated Universal Time),Prod 1,Chaos Engineering,100.00,Jan 2025
Imported item for Prod 1 Chaos Engineering Mar 2025,imported-item-prod-1-chaos-engineering-mar-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67ebff97688dfc0a859a7ae0,Tue Apr 01 2025 15:00:39 GMT+0000 (Coordinated Universal Time),Tue Apr 01 2025 15:00:39 GMT+0000 (Coordinated Universal Time),Tue Apr 01 2025 21:21:54 GMT+0000 (Coordinated Universal Time),Prod 1,Chaos Engineering,100.00,Mar 2025
Imported item for Prod 1 Chaos Engineering Nov 2024,imported-item-prod-1-chaos-engineering-nov-2024,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,674c7a16fb162050367343da,Sun Dec 01 2024 15:00:38 GMT+0000 (Coordinated Universal Time),Sun Dec 01 2024 15:00:38 GMT+0000 (Coordinated Universal Time),Sun Dec 01 2024 18:38:00 GMT+0000 (Coordinated Universal Time),Prod 1,Chaos Engineering,100.00,Nov 2024
Imported item for Prod 1 Chaos Engineering Oct 2024,imported-item-prod-1-chaos-engineering-oct-2024,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6724e9cf9b50574de3f4ccdd,Fri Nov 01 2024 14:46:39 GMT+0000 (Coordinated Universal Time),Fri Nov 01 2024 14:46:39 GMT+0000 (Coordinated Universal Time),Mon Nov 04 2024 18:33:56 GMT+0000 (Coordinated Universal Time),Prod 1,Chaos Engineering,100.00,Oct 2024
Imported item for Prod 1 Cloud Cost Management (CCM) Dec 2024,imported-item-prod-1-cloud-cost-management-ccm-dec-2024,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67755893cede16afa3da3072,Wed Jan 01 2025 15:00:35 GMT+0000 (Coordinated Universal Time),Wed Jan 01 2025 15:00:35 GMT+0000 (Coordinated Universal Time),Wed Jan 01 2025 18:48:32 GMT+0000 (Coordinated Universal Time),Prod 1,Cloud Cost Management (CCM),100.00,Dec 2024
Imported item for Prod 1 Cloud Cost Management (CCM) Feb 2025,imported-item-prod-1-cloud-cost-management-ccm-feb-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67c3210d47eab08ea9580580,Sat Mar 01 2025 15:00:29 GMT+0000 (Coordinated Universal Time),Sat Mar 01 2025 15:00:29 GMT+0000 (Coordinated Universal Time),Mon Mar 03 2025 17:47:22 GMT+0000 (Coordinated Universal Time),Prod 1,Cloud Cost Management (CCM),100.00,Feb 2025
Imported item for Prod 1 Cloud Cost Management (CCM) Jan 2025,imported-item-prod-1-cloud-cost-management-ccm-jan-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,679e370ff3748f74087fd36c,Sat Feb 01 2025 15:00:31 GMT+0000 (Coordinated Universal Time),Sat Feb 01 2025 15:00:31 GMT+0000 (Coordinated Universal Time),Sat Feb 01 2025 17:12:44 GMT+0000 (Coordinated Universal Time),Prod 1,Cloud Cost Management (CCM),100.00,Jan 2025
Imported item for Prod 1 Cloud Cost Management (CCM) Mar 2025,imported-item-prod-1-cloud-cost-management-ccm-mar-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67ebff93b629826d6e820551,Tue Apr 01 2025 15:00:35 GMT+0000 (Coordinated Universal Time),Tue Apr 01 2025 15:00:35 GMT+0000 (Coordinated Universal Time),Tue Apr 01 2025 21:21:54 GMT+0000 (Coordinated Universal Time),Prod 1,Cloud Cost Management (CCM),100.00,Mar 2025
Imported item for Prod 1 Cloud Cost Management (CCM) Nov 2024,imported-item-prod-1-cloud-cost-management-ccm-nov-2024,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,674c7a11856aedd44a43237f,Sun Dec 01 2024 15:00:33 GMT+0000 (Coordinated Universal Time),Sun Dec 01 2024 15:00:33 GMT+0000 (Coordinated Universal Time),Sun Dec 01 2024 18:38:00 GMT+0000 (Coordinated Universal Time),Prod 1,Cloud Cost Management (CCM),100.00,Nov 2024
Imported item for Prod 1 Cloud Cost Management (CCM) Oct 2024,imported-item-prod-1-cloud-cost-management-ccm-oct-2024,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6724e9c955827ec3686644e5,Fri Nov 01 2024 14:46:33 GMT+0000 (Coordinated Universal Time),Fri Nov 01 2024 14:46:33 GMT+0000 (Coordinated Universal Time),Mon Nov 04 2024 18:33:56 GMT+0000 (Coordinated Universal Time),Prod 1,Cloud Cost Management (CCM),100.00,Oct 2024
Imported item for Prod 1 Code Repository Dec 2024,imported-item-prod-1-code-repository-dec-2024,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,677558bba42a531fed898298,Wed Jan 01 2025 15:01:15 GMT+0000 (Coordinated Universal Time),Wed Jan 01 2025 15:01:15 GMT+0000 (Coordinated Universal Time),Wed Jan 01 2025 18:48:32 GMT+0000 (Coordinated Universal Time),Prod 1,Code Repository,100.00,Dec 2024
Imported item for Prod 1 Code Repository Feb 2025,imported-item-prod-1-code-repository-feb-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67c321335800824ec2d80c3e,Sat Mar 01 2025 15:01:07 GMT+0000 (Coordinated Universal Time),Sat Mar 01 2025 15:01:07 GMT+0000 (Coordinated Universal Time),Mon Mar 03 2025 17:47:22 GMT+0000 (Coordinated Universal Time),Prod 1,Code Repository,100.00,Feb 2025
Imported item for Prod 1 Code Repository Jan 2025,imported-item-prod-1-code-repository-jan-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,679e3738cc8975fe1a7bee95,Sat Feb 01 2025 15:01:12 GMT+0000 (Coordinated Universal Time),Sat Feb 01 2025 15:01:12 GMT+0000 (Coordinated Universal Time),Sat Feb 01 2025 17:12:44 GMT+0000 (Coordinated Universal Time),Prod 1,Code Repository,100.00,Jan 2025
Imported item for Prod 1 Code Repository Mar 2025,imported-item-prod-1-code-repository-mar-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67ebffb9c1630f252b876fb9,Tue Apr 01 2025 15:01:13 GMT+0000 (Coordinated Universal Time),Tue Apr 01 2025 15:01:13 GMT+0000 (Coordinated Universal Time),Tue Apr 01 2025 21:21:54 GMT+0000 (Coordinated Universal Time),Prod 1,Code Repository,100.00,Mar 2025
Imported item for Prod 1 Continuous Delivery - Next Generation (CDNG) Dec 2024,imported-item-prod-1-continuous-delivery---next-generation-cdng-dec-2024,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67755891c45e6e5ed89a70f9,Wed Jan 01 2025 15:00:33 GMT+0000 (Coordinated Universal Time),Wed Jan 01 2025 15:00:33 GMT+0000 (Coordinated Universal Time),Wed Jan 01 2025 18:48:32 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Delivery - Next Generation (CDNG),100.00,Dec 2024
Imported item for Prod 1 Continuous Delivery - Next Generation (CDNG) Feb 2025,imported-item-prod-1-continuous-delivery---next-generation-cdng-feb-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67c3210bc24209f9786f7c58,Sat Mar 01 2025 15:00:27 GMT+0000 (Coordinated Universal Time),Sat Mar 01 2025 15:00:27 GMT+0000 (Coordinated Universal Time),Mon Mar 03 2025 17:47:22 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Delivery - Next Generation (CDNG),100.00,Feb 2025
Imported item for Prod 1 Continuous Delivery - Next Generation (CDNG) Jan 2025,imported-item-prod-1-continuous-delivery---next-generation-cdng-jan-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,679e370c9c11135e6111331a,Sat Feb 01 2025 15:00:28 GMT+0000 (Coordinated Universal Time),Sat Feb 01 2025 15:00:28 GMT+0000 (Coordinated Universal Time),Sat Feb 01 2025 17:12:44 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Delivery - Next Generation (CDNG),100.00,Jan 2025
Imported item for Prod 1 Continuous Delivery - Next Generation (CDNG) Mar 2025,imported-item-prod-1-continuous-delivery---next-generation-cdng-mar-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67ebff904b7c54a13d798434,Tue Apr 01 2025 15:00:32 GMT+0000 (Coordinated Universal Time),Tue Apr 01 2025 15:00:32 GMT+0000 (Coordinated Universal Time),Tue Apr 01 2025 21:21:54 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Delivery - Next Generation (CDNG),100.00,Mar 2025
Imported item for Prod 1 Continuous Delivery - Next Generation (CDNG) Nov 2024,imported-item-prod-1-continuous-delivery---next-generation-cdng-nov-2024,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,674c7a0ff1aa3e5da2102b49,Sun Dec 01 2024 15:00:31 GMT+0000 (Coordinated Universal Time),Sun Dec 01 2024 15:00:31 GMT+0000 (Coordinated Universal Time),Sun Dec 01 2024 18:38:00 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Delivery - Next Generation (CDNG),100.00,Nov 2024
Imported item for Prod 1 Continuous Delivery - Next Generation (CDNG) Oct 2024,imported-item-prod-1-continuous-delivery---next-generation-cdng-oct-2024,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6724e9c6b2948e64fcf49d09,Fri Nov 01 2024 14:46:30 GMT+0000 (Coordinated Universal Time),Fri Nov 01 2024 14:46:30 GMT+0000 (Coordinated Universal Time),Mon Nov 04 2024 18:33:56 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Delivery - Next Generation (CDNG),100.00,Oct 2024
Imported item for Prod 1 Continuous Error Tracking (CET) Dec 2024,imported-item-prod-1-continuous-error-tracking-cet-dec-2024,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,677558963519f40f8a8cfa9d,Wed Jan 01 2025 15:00:38 GMT+0000 (Coordinated Universal Time),Wed Jan 01 2025 15:00:38 GMT+0000 (Coordinated Universal Time),Wed Jan 01 2025 18:48:32 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Error Tracking (CET),100.00,Dec 2024
Imported item for Prod 1 Continuous Error Tracking (CET) Feb 2025,imported-item-prod-1-continuous-error-tracking-cet-feb-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67c32110d6991c6b99bc0fcc,Sat Mar 01 2025 15:00:32 GMT+0000 (Coordinated Universal Time),Sat Mar 01 2025 15:00:32 GMT+0000 (Coordinated Universal Time),Mon Mar 03 2025 17:47:22 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Error Tracking (CET),100.00,Feb 2025
Imported item for Prod 1 Continuous Error Tracking (CET) Jan 2025,imported-item-prod-1-continuous-error-tracking-cet-jan-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,679e371294bc7e42f1887a52,Sat Feb 01 2025 15:00:34 GMT+0000 (Coordinated Universal Time),Sat Feb 01 2025 15:00:34 GMT+0000 (Coordinated Universal Time),Sat Feb 01 2025 17:12:44 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Error Tracking (CET),100.00,Jan 2025
Imported item for Prod 1 Continuous Error Tracking (CET) Mar 2025,imported-item-prod-1-continuous-error-tracking-cet-mar-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67ebff955303ea86bd9cf782,Tue Apr 01 2025 15:00:37 GMT+0000 (Coordinated Universal Time),Tue Apr 01 2025 15:00:37 GMT+0000 (Coordinated Universal Time),Tue Apr 01 2025 21:21:54 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Error Tracking (CET),100.00,Mar 2025
Imported item for Prod 1 Continuous Error Tracking (CET) Nov 2024,imported-item-prod-1-continuous-error-tracking-cet-nov-2024,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,674c7a1349ca62d8ccada309,Sun Dec 01 2024 15:00:35 GMT+0000 (Coordinated Universal Time),Sun Dec 01 2024 15:00:35 GMT+0000 (Coordinated Universal Time),Sun Dec 01 2024 18:38:00 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Error Tracking (CET),100.00,Nov 2024
Imported item for Prod 1 Continuous Error Tracking (CET) Oct 2024,imported-item-prod-1-continuous-error-tracking-cet-oct-2024,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6724e9cd61c209b3be1874d3,Fri Nov 01 2024 14:46:37 GMT+0000 (Coordinated Universal Time),Fri Nov 01 2024 14:46:37 GMT+0000 (Coordinated Universal Time),Mon Nov 04 2024 18:33:56 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Error Tracking (CET),100.00,Oct 2024
Imported item for Prod 1 Continuous Integration Enterprise(CIE) - Cloud Builds Oct 2024,imported-item-prod-1-continuous-integration-enterprisecie---cloud-builds-oct-2024,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6724e9d27e530aee6c8a7c04,Fri Nov 01 2024 14:46:42 GMT+0000 (Coordinated Universal Time),Fri Nov 01 2024 14:46:42 GMT+0000 (Coordinated Universal Time),Mon Nov 04 2024 18:33:56 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Cloud Builds,100.00,Oct 2024
Imported item for Prod 1 Continuous Integration Enterprise(CIE) - Linux Cloud Builds Dec 2024,imported-item-prod-1-continuous-integration-enterprisecie---linux-cloud-builds-dec-2024,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,677558a0a7baff974410b002,Wed Jan 01 2025 15:00:48 GMT+0000 (Coordinated Universal Time),Wed Jan 01 2025 15:00:48 GMT+0000 (Coordinated Universal Time),Wed Jan 01 2025 18:48:32 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Linux Cloud Builds,100.00,Dec 2024
Imported item for Prod 1 Continuous Integration Enterprise(CIE) - Linux Cloud Builds Feb 2025,imported-item-prod-1-continuous-integration-enterprisecie---linux-cloud-builds-feb-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67c3211a6a5bb0128e9df2eb,Sat Mar 01 2025 15:00:42 GMT+0000 (Coordinated Universal Time),Sat Mar 01 2025 15:00:42 GMT+0000 (Coordinated Universal Time),Mon Mar 03 2025 17:47:22 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Linux Cloud Builds,100.00,Feb 2025
Imported item for Prod 1 Continuous Integration Enterprise(CIE) - Linux Cloud Builds Jan 2025,imported-item-prod-1-continuous-integration-enterprisecie---linux-cloud-builds-jan-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,679e371eab062e147bced03e,Sat Feb 01 2025 15:00:46 GMT+0000 (Coordinated Universal Time),Sat Feb 01 2025 15:00:46 GMT+0000 (Coordinated Universal Time),Sat Feb 01 2025 17:12:44 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Linux Cloud Builds,100.00,Jan 2025
Imported item for Prod 1 Continuous Integration Enterprise(CIE) - Linux Cloud Builds Mar 2025,imported-item-prod-1-continuous-integration-enterprisecie---linux-cloud-builds-mar-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67ebff9f99ef5c809449994b,Tue Apr 01 2025 15:00:47 GMT+0000 (Coordinated Universal Time),Tue Apr 01 2025 15:00:47 GMT+0000 (Coordinated Universal Time),Tue Apr 01 2025 21:21:54 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Linux Cloud Builds,99.94,Mar 2025
Imported item for Prod 1 Continuous Integration Enterprise(CIE) - Linux Cloud Builds Nov 2024,imported-item-prod-1-continuous-integration-enterprisecie---linux-cloud-builds-nov-2024,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,674c7a1d97ad36873d8d75b8,Sun Dec 01 2024 15:00:45 GMT+0000 (Coordinated Universal Time),Sun Dec 01 2024 15:00:45 GMT+0000 (Coordinated Universal Time),Sun Dec 01 2024 18:38:00 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Linux Cloud Builds,100.00,Nov 2024
Imported item for Prod 1 Continuous Integration Enterprise(CIE) - Mac Cloud Builds Dec 2024,imported-item-prod-1-continuous-integration-enterprisecie---mac-cloud-builds-dec-2024,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6775589b9c5f39b8f4097749,Wed Jan 01 2025 15:00:43 GMT+0000 (Coordinated Universal Time),Wed Jan 01 2025 15:00:43 GMT+0000 (Coordinated Universal Time),Wed Jan 01 2025 18:48:32 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Mac Cloud Builds,100.00,Dec 2024
Imported item for Prod 1 Continuous Integration Enterprise(CIE) - Mac Cloud Builds Feb 2025,imported-item-prod-1-continuous-integration-enterprisecie---mac-cloud-builds-feb-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67c321156e31a1985d3fb1a0,Sat Mar 01 2025 15:00:37 GMT+0000 (Coordinated Universal Time),Sat Mar 01 2025 15:00:37 GMT+0000 (Coordinated Universal Time),Mon Mar 03 2025 17:47:22 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Mac Cloud Builds,100.00,Feb 2025
Imported item for Prod 1 Continuous Integration Enterprise(CIE) - Mac Cloud Builds Jan 2025,imported-item-prod-1-continuous-integration-enterprisecie---mac-cloud-builds-jan-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,679e3717f792165ef68798dc,Sat Feb 01 2025 15:00:39 GMT+0000 (Coordinated Universal Time),Sat Feb 01 2025 15:00:39 GMT+0000 (Coordinated Universal Time),Sat Feb 01 2025 17:12:44 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Mac Cloud Builds,100.00,Jan 2025
Imported item for Prod 1 Continuous Integration Enterprise(CIE) - Mac Cloud Builds Mar 2025,imported-item-prod-1-continuous-integration-enterprisecie---mac-cloud-builds-mar-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67ebff9ab629826d6e820643,Tue Apr 01 2025 15:00:42 GMT+0000 (Coordinated Universal Time),Tue Apr 01 2025 15:00:42 GMT+0000 (Coordinated Universal Time),Tue Apr 01 2025 21:21:54 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Mac Cloud Builds,99.94,Mar 2025
Imported item for Prod 1 Continuous Integration Enterprise(CIE) - Mac Cloud Builds Nov 2024,imported-item-prod-1-continuous-integration-enterprisecie---mac-cloud-builds-nov-2024,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,674c7a180d2169a9c267c5c3,Sun Dec 01 2024 15:00:40 GMT+0000 (Coordinated Universal Time),Sun Dec 01 2024 15:00:40 GMT+0000 (Coordinated Universal Time),Sun Dec 01 2024 18:38:00 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Mac Cloud Builds,100.00,Nov 2024
Imported item for Prod 1 Continuous Integration Enterprise(CIE) - Self Hosted Runners Dec 2024,imported-item-prod-1-continuous-integration-enterprisecie---self-hosted-runners-dec-2024,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,677558a309bdcfa0f4d77135,Wed Jan 01 2025 15:00:51 GMT+0000 (Coordinated Universal Time),Wed Jan 01 2025 15:00:51 GMT+0000 (Coordinated Universal Time),Wed Jan 01 2025 18:48:32 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Self Hosted Runners,100.00,Dec 2024
Imported item for Prod 1 Continuous Integration Enterprise(CIE) - Self Hosted Runners Feb 2025,imported-item-prod-1-continuous-integration-enterprisecie---self-hosted-runners-feb-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67c3211cc59044502fef5118,Sat Mar 01 2025 15:00:44 GMT+0000 (Coordinated Universal Time),Sat Mar 01 2025 15:00:44 GMT+0000 (Coordinated Universal Time),Mon Mar 03 2025 17:47:22 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Self Hosted Runners,100.00,Feb 2025
Imported item for Prod 1 Continuous Integration Enterprise(CIE) - Self Hosted Runners Jan 2025,imported-item-prod-1-continuous-integration-enterprisecie---self-hosted-runners-jan-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,679e37229fce2adc6c271b18,Sat Feb 01 2025 15:00:50 GMT+0000 (Coordinated Universal Time),Sat Feb 01 2025 15:00:50 GMT+0000 (Coordinated Universal Time),Sat Feb 01 2025 17:12:44 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Self Hosted Runners,100.00,Jan 2025
Imported item for Prod 1 Continuous Integration Enterprise(CIE) - Self Hosted Runners Mar 2025,imported-item-prod-1-continuous-integration-enterprisecie---self-hosted-runners-mar-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67ebffa2bac8cd8169e35bb7,Tue Apr 01 2025 15:00:50 GMT+0000 (Coordinated Universal Time),Tue Apr 01 2025 15:00:50 GMT+0000 (Coordinated Universal Time),Tue Apr 01 2025 21:21:54 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Self Hosted Runners,100.00,Mar 2025
Imported item for Prod 1 Continuous Integration Enterprise(CIE) - Self Hosted Runners Nov 2024,imported-item-prod-1-continuous-integration-enterprisecie---self-hosted-runners-nov-2024,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,674c7a1ffee2479baa9bfd49,Sun Dec 01 2024 15:00:47 GMT+0000 (Coordinated Universal Time),Sun Dec 01 2024 15:00:47 GMT+0000 (Coordinated Universal Time),Sun Dec 01 2024 18:38:00 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Self Hosted Runners,100.00,Nov 2024
Imported item for Prod 1 Continuous Integration Enterprise(CIE) - Self Hosted Runners Oct 2024,imported-item-prod-1-continuous-integration-enterprisecie---self-hosted-runners-oct-2024,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6724e9d4f5114835ab01b73b,Fri Nov 01 2024 14:46:44 GMT+0000 (Coordinated Universal Time),Fri Nov 01 2024 14:46:44 GMT+0000 (Coordinated Universal Time),Mon Nov 04 2024 18:33:56 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Self Hosted Runners,100.00,Oct 2024
Imported item for Prod 1 Continuous Integration Enterprise(CIE) - Windows Cloud Builds Dec 2024,imported-item-prod-1-continuous-integration-enterprisecie---windows-cloud-builds-dec-2024,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,6775589d0ca3a8e041357556,Wed Jan 01 2025 15:00:45 GMT+0000 (Coordinated Universal Time),Wed Jan 01 2025 15:00:45 GMT+0000 (Coordinated Universal Time),Wed Jan 01 2025 18:48:32 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Windows Cloud Builds,100.00,Dec 2024
Imported item for Prod 1 Continuous Integration Enterprise(CIE) - Windows Cloud Builds Feb 2025,imported-item-prod-1-continuous-integration-enterprisecie---windows-cloud-builds-feb-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67c321178ee8067c9fac8f9f,Sat Mar 01 2025 15:00:39 GMT+0000 (Coordinated Universal Time),Sat Mar 01 2025 15:00:39 GMT+0000 (Coordinated Universal Time),Mon Mar 03 2025 17:47:22 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Windows Cloud Builds,100.00,Feb 2025
Imported item for Prod 1 Continuous Integration Enterprise(CIE) - Windows Cloud Builds Jan 2025,imported-item-prod-1-continuous-integration-enterprisecie---windows-cloud-builds-jan-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,679e371a9c11135e61114724,Sat Feb 01 2025 15:00:42 GMT+0000 (Coordinated Universal Time),Sat Feb 01 2025 15:00:42 GMT+0000 (Coordinated Universal Time),Sat Feb 01 2025 17:12:44 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Windows Cloud Builds,100.00,Jan 2025
Imported item for Prod 1 Continuous Integration Enterprise(CIE) - Windows Cloud Builds Mar 2025,imported-item-prod-1-continuous-integration-enterprisecie---windows-cloud-builds-mar-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67ebff9dfddbe3fdac5e9b6c,Tue Apr 01 2025 15:00:45 GMT+0000 (Coordinated Universal Time),Tue Apr 01 2025 15:00:45 GMT+0000 (Coordinated Universal Time),Tue Apr 01 2025 21:21:54 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Windows Cloud Builds,99.94,Mar 2025
Imported item for Prod 1 Continuous Integration Enterprise(CIE) - Windows Cloud Builds Nov 2024,imported-item-prod-1-continuous-integration-enterprisecie---windows-cloud-builds-nov-2024,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,674c7a1b56a345beed37ae56,Sun Dec 01 2024 15:00:43 GMT+0000 (Coordinated Universal Time),Sun Dec 01 2024 15:00:43 GMT+0000 (Coordinated Universal Time),Sun Dec 01 2024 18:38:00 GMT+0000 (Coordinated Universal Time),Prod 1,Continuous Integration Enterprise(CIE) - Windows Cloud Builds,100.00,Nov 2024
Imported item for Prod 1 Custom Dashboards Dec 2024,imported-item-prod-1-custom-dashboards-dec-2024,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,677558a550b0bb74897c7ed6,Wed Jan 01 2025 15:00:53 GMT+0000 (Coordinated Universal Time),Wed Jan 01 2025 15:00:53 GMT+0000 (Coordinated Universal Time),Wed Jan 01 2025 18:48:32 GMT+0000 (Coordinated Universal Time),Prod 1,Custom Dashboards,100.00,Dec 2024
Imported item for Prod 1 Custom Dashboards Feb 2025,imported-item-prod-1-custom-dashboards-feb-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,67c3211fb25290ab0ffaa6c9,Sat Mar 01 2025 15:00:47 GMT+0000 (Coordinated Universal Time),Sat Mar 01 2025 15:00:47 GMT+0000 (Coordinated Universal Time),Mon Mar 03 2025 17:47:22 GMT+0000 (Coordinated Universal Time),Prod 1,Custom Dashboards,100.00,Feb 2025
Imported item for Prod 1 Custom Dashboards Jan 2025,imported-item-prod-1-custom-dashboards-jan-2025,6700dc16b83ab0f4752886d2,64ebc0980f9044a1a914f51a,679e37241d10b0298b58fbec,Sat Feb 01 2025 15:00:52 GMT+0000 (Coordinated Universal Time),Sat Feb 01 2025 15:00:52 GMT+0000 (Coordinated Universal Time),Sat Feb 01 2025 17:12:44 GMT+0000 (Coordinated Universal Time),Prod 1,Custom Dashboards,100.00,Jan 2025
